max_lost,loser_name,nemesis
1,Nina Kolar,Kassandra Davesne
1,Nina Kolar,Fatma Al Nabhani
1,Nina Kolar,Rosalie Van Der Hoek
1,Nina Kolar,Lisa Marie Maetschke
1,Nina Kolar,Lizaveta Hancharova
1,Nina Kolar,Federica Arcidiacono
1,Nina Kolar,Anastasia Veselova
1,Nina Kolar,Cristina Adamescu
1,Nina Kolar,Akilah James
1,Nina Kolar,Federica Prati
1,Nina Kolar,Magdalena Pantuckova
1,Nina Kolar,Varvara Gracheva
1,Nina Kolar,Bojana Marinkovic
1,Nina Kolar,Naomi Totka
1,Nina Kolar,Diana Shevchenko
1,Nina Kolar,Mirabelle Njoze
1,Nina Kolar,Anna Ureke
1,Nina Kolar,Daria Lodikova
1,Nina Kolar,Kimberley Zimmermann
1,Nina Kolar,Shufaa Changawa Ruwa
1,Nina Kolar,Marta Garcia Gausi
1,Aanu Ayegbusi,Pranjala Yadlapalli
1,Aanu Ayegbusi,Sathwika Sama
1,Aanu Ayegbusi,Blessing Samuel
2,Sofia Sewing,Mccartney Kessler
2,Sofia Sewing,Tiphanie Fiquet
2,Anastassiya Sharapova,Anastasia Frolova
2,Oleksandra Andrieieva,Kateryna Sliusar
2,Oleksandra Andrieieva,Ganna Poznikhirenko
1,Mashaal Hameed,Francesca Stephenson
1,Kateryna Riabtseva,Pia Cuk
1,Kateryna Riabtseva,Irina Fetecau
1,Kateryna Riabtseva,Margaux Bovy
1,Kateryna Riabtseva,Ana Bianca Mihaila
1,Kateryna Riabtseva,Victoria Rodriguez
1,Kateryna Riabtseva,Mirabelle Njoze
1,Kateryna Riabtseva,Shivika Burman
1,Zeynep Naz Ozturk,Diana Khodan
1,Zeynep Naz Ozturk,Dorka Drahota Szabo
1,Zeynep Naz Ozturk,Julia Stamatova
1,Zeynep Naz Ozturk,Yuki Naito
1,Zeynep Naz Ozturk,Stephanie Judith Visscher
1,Zeynep Naz Ozturk,Paula Ormaechea
1,Zeynep Naz Ozturk,Azradeniz Comlek
1,Zeynep Naz Ozturk,Eleni Kordolaimi
1,Zeynep Naz Ozturk,Ekaterina Ovcharenko
1,Zeynep Naz Ozturk,Vitalia Stamat
1,Zeynep Naz Ozturk,Timea Jaruskova
2,Sarah Lee,Arianne Hartono
1,Melan Butler,Anna Brogan
1,Rosalie Tranchot,Jenny Claffey
1,Angie Laporal,Laura Deigman
1,Chiara Giaquinta,Verena Hofer
1,Chiara Giaquinta,Corina Mader
1,Chiara Giaquinta,Victoria Larriere
1,Chiara Giaquinta,Alina Wessel
1,Chiara Giaquinta,Lucia Bronzetti
1,Salma Abdel Rahim,Farah Yasser Abd El Wahab
1,Salma Abdel Rahim,Yekaterina Dmitrichenko
1,Salma Abdel Rahim,Noel Saidenova
1,Salma Abdel Rahim,Melany Solange Krywoj
1,Salma Abdel Rahim,Chantal Skamlova
1,Salma Abdel Rahim,Alisa Axyanova
1,Salma Abdel Rahim,Diana Maria Mihail
1,Salma Abdel Rahim,Merna Refaat
1,Salma Abdel Rahim,Sandra Samir
1,Salma Abdel Rahim,Viktoriia Kalinina
1,Salma Abdel Rahim,Veronica Miroshnichenko
1,Salma Abdel Rahim,Jessie Aney
1,Salma Abdel Rahim,Jelena Stojanovic
1,Salma Abdel Rahim,Eetee Maheta
1,Jiahuan He,Juliette Daries
1,Jiahuan He,Thitirat Kanaphuet
1,Jiahuan He,Shivika Burman
1,Jiahuan He,Lisa Marie Maetschke
1,Jiahuan He,Jiahui Chen
1,Jiahuan He,Isabelle Boulais
1,Jiahuan He,Ayaka Okuno
1,Jiahuan He,Suzy Larkin
1,Jiahuan He,Mayar Eltony
1,Jiahuan He,Ramu Ueda
3,Emmanuelle Girard,Sandra Samir
1,Mariam Ashraf Mohamed Mostafa,Nermeen Shawky
2,Emma Lene,Tamara Curovic
2,Emma Lene,Chiraz Bechri
2,Emma Lene,Isabella Shinikova
2,Emma Lene,Sara Cakarevic
2,Emma Lene,Angela Fita Boluda
2,Emma Lene,Claudia Giovine
1,Emilia Dejonckheere,Alba Carrillo Marin
1,Emilia Dejonckheere,Vanessa Pinto
1,Emilia Dejonckheere,Nika Kukharchuk
1,Emilia Dejonckheere,Veronika Erjavec
1,Swara Kulkarni,Elizabeth James
1,Swara Kulkarni,Tamara Curovic
1,Swara Kulkarni,Lisa Marie Maetschke
1,Swara Kulkarni,Pranjala Yadlapalli
1,Swara Kulkarni,Dalila Said
1,Salma Abdelbaset,Ola Abou Zekry
1,Habiba Lasheen,Petra Krejsova
1,Noor Omara,Sandra Samir
1,Anastasia Iamachkine,Nadia Podoroska
1,Anastasia Iamachkine,Ashley Lahey
1,Anastasia Iamachkine,Alicia Herrero Linana
1,Anastasia Iamachkine,Lara Escauriza
1,Anastasia Iamachkine,Ellie Douglas
1,Anastasia Iamachkine,Rafaella Baquerizo
1,Anastasia Iamachkine,Noelia Zeballos
1,Anastasia Iamachkine,Lucia Cortez Llorca
1,Anastasia Iamachkine,Marcela Zacarias
1,Anastasia Iamachkine,Fernanda Brito
1,Anastasia Iamachkine,Beatriz Haddad Maia
3,Maria Camila Osorio Serrano,Nadia Podoroska
1,Julieanne Bou,Andrea Koch Benvenuto
1,Florencia Rossi,Jelena Simic
1,Florencia Rossi,Jazmin Ortenzi
1,Florencia Rossi,Anna Maria Procacci
1,Florencia Rossi,Barbara Gatica
1,Florencia Rossi,Sofia Blanco
1,Florencia Rossi,Martina Capurro Taborda
1,Alejandra Obando,Florencia Rossi
1,Alejandra Obando,Monica Puig
1,Alejandra Obando,Daniela Seguel
1,Alejandra Obando,Andrea Gamiz
1,Alejandra Obando,Margot Mercier
1,Penelope Abreu,Laura Pigossi
1,Penelope Abreu,Florencia Rossi
1,Penelope Abreu,Julieanne Bou
1,Penelope Abreu,Sofia Sewing
1,Penelope Abreu,Kirsten Andrea Weedon
1,Penelope Abreu,Mariella Calderon
2,Alexandra Sanford,Maria Sanchez
1,Eden Richardson,Alicia Barnett
1,Eden Richardson,Margot Yerolymos
1,Eden Richardson,Petra Krejsova
1,Eden Richardson,Sarah Beth Askew
1,Eden Richardson,Lou Brouleau
1,Eden Richardson,Klaartje Liebens
1,Alicja Zduniak,Valeria Bhunu
1,Alicja Zduniak,Alisa Axyanova
1,Alicja Zduniak,Melis Sezer
1,Alicja Zduniak,Ekaterina Klyueva
1,Alicja Zduniak,Giada Clerici
1,Alicja Zduniak,Ka Man Carina Ma
1,Alicja Zduniak,Paulina Jastrzebska
1,Alicja Zduniak,Federica Prati
1,Alicja Zduniak,Nora Niedmers
1,Dilara Spicer,Anne Schaefer
1,Hurricane Tyra Black,Robin Montgomery
1,Hurricane Tyra Black,Mayo Hibi
1,Hurricane Tyra Black,Tara Wurth
1,Hurricane Tyra Black,Sakura Hondo
1,Hurricane Tyra Black,Sara Bejlek
1,Hurricane Tyra Black,Jessie Aney
1,Hurricane Tyra Black,Ziva Falkner
1,Hurricane Tyra Black,Rosa Vicens Mas
1,Hurricane Tyra Black,Nigina Abduraimova
1,Hurricane Tyra Black,Lorraine M Guillermo
1,Hurricane Tyra Black,Sanaz Marand
1,Hurricane Tyra Black,Lesley Kerkhove
1,Hurricane Tyra Black,Naiktha Bains
1,Hurricane Tyra Black,Elizabeth Mandlik
1,Hurricane Tyra Black,Andreea Amalia Rosca
1,Hurricane Tyra Black,Angelica Raggi
1,Hurricane Tyra Black,Luisa Meyer Auf Der Heide
1,Hurricane Tyra Black,Sophie Chang
1,Hurricane Tyra Black,Hong Yi Cody Wong
1,Hurricane Tyra Black,Alexa Glatch
1,Hurricane Tyra Black,Sakura Hosogi
1,Hurricane Tyra Black,Leonie Kung
1,Hurricane Tyra Black,Jovana Jaksic
1,Lauryn John Baptiste,Pauline Payet
1,Lauryn John Baptiste,Ling Zhang
1,Lauryn John Baptiste,Sarah Beth Askew
1,Lauryn John Baptiste,Luisa Marie Huber
1,Lauryn John Baptiste,Julia Terziyska
1,Lauryn John Baptiste,Klaartje Liebens
1,Lauryn John Baptiste,Nina Stadler
1,Lauryn John Baptiste,Sabrina Federici
1,Lauryn John Baptiste,Eden Silva
1,Corina Mader,Cheri Darley
1,Corina Mader,Oleksandra Oliynykova
1,Corina Mader,Erika Reinhardt
1,Corina Mader,Maria Manilova
1,Corina Mader,Sabina Zeynalova
1,Corina Mader,Helena Narmont
1,Corina Mader,Sinja Kraus
1,Corina Mader,Harriet Dart
1,Corina Mader,Noa Liauw A Fong
1,Corina Mader,Daniela Vukovic
1,Corina Mader,Stephanie Judith Visscher
1,Corina Mader,Ena Kajevic
1,Corina Mader,Anna Pribylova
1,Corina Mader,Stefania Rogozinska Dzik
1,Corina Mader,Manca Pislak
1,Corina Mader,Julia Grabher
1,Corina Mader,Yana Mogilnitskaya
1,Corina Mader,Tea Jandric
1,Corina Mader,Jasmin Jebawy
1,Corina Mader,Alberta Brianti
1,Corina Mader,Cristina Andreea Mitu
1,Corina Mader,Gozal Ainitdinova
1,Corina Mader,Marine Partaud
1,Corina Mader,Karin Kennel
1,Corina Mader,Sebastianna Scilipoti
1,Corina Mader,Mathilde Dury
1,Corina Mader,Emma Lene
1,Corina Mader,Melanie Klaffner
1,Corina Mader,En Shuo Liang
1,Corina Mader,Anastasia Pribylova
1,Corina Mader,Ellen Allgurin
1,Aleksandra Kulesza,Alessandra Gisonna
3,Rosa Vicens Mas,Angela Fita Boluda
3,Rosa Vicens Mas,Marina Bassols Ribera
1,Giulia Carbonaro,Honoka Kobayashi
1,Giulia Carbonaro,Clara Vlasselaer
1,Giulia Carbonaro,Sofia Rocchetti
1,Giulia Carbonaro,Dasha Ivanova
1,Giulia Carbonaro,Anita Bertoloni
1,Giulia Carbonaro,Jelena Stojanovic
1,Giulia Carbonaro,Nikol Palecek
1,Giulia Carbonaro,Ane Mintegi Del Olmo
1,Giulia Carbonaro,Federica Bilardo
1,Giulia Carbonaro,Agustina Chlpac
1,Giulia Carbonaro,Natalija Kostic
1,Giulia Carbonaro,Zhibek Kulambayeva
1,Giulia Carbonaro,Chiara Catini
1,Giulia Carbonaro,Adriana Sosnovschi
1,Giulia Carbonaro,Himeno Sakatsume
1,Giulia Carbonaro,Elisa Andrea Camerano
1,Giulia Carbonaro,Maria Fernanda Herazo Gonzalez
1,Giulia Carbonaro,Lisa Sabino
1,Giulia Carbonaro,Aleksandra Pospelova
1,Giulia Carbonaro,Ayumi Koshiishi
1,Giulia Carbonaro,Aneta Laboutkova
1,Giulia Carbonaro,Petra Januskova
1,Giulia Carbonaro,Claudia Giovine
1,Giulia Carbonaro,Miriam Bianca Bulgaru
1,Giulia Carbonaro,Ena Kajevic
1,Giulia Carbonaro,Anna Ukolova
1,Giulia Carbonaro,Jade Suvrijn
1,Giulia Carbonaro,Sara Gambogi
1,Marta Oliveira,Mariana Correa
1,Marta Oliveira,Marianna Zakarlyuk
1,Marta Oliveira,Justina Mikulskyte
1,Marta Oliveira,Valeria Savinykh
1,Marta Oliveira,Laura Deigman
1,Marta Oliveira,Ines Murta
1,Marta Oliveira,Sara Lanca
1,Marta Oliveira,Susan Bandecchi
1,Marta Oliveira,Corinna Dentoni
1,Marta Oliveira,Pilar Astigarraga Harper
1,Marta Oliveira,Yukako Noi
1,Marta Vicens Miquel,Yuliana Lizarazo
1,Marta Vicens Miquel,Ariadna Marti Riembau
3,Emeline Dartron,Alice Rame
1,Daria Shelomentseva,Nidhi Chilumula
1,Daria Shelomentseva,Angelique Svinos
1,Daria Shelomentseva,Sara Ottomano
1,Daria Shelomentseva,Sofya Golubovskaya
1,Daria Shelomentseva,Margot Yerolymos
1,Daria Shelomentseva,Anna Morgina
2,Kaylah Mcphee,Alison Bai
2,Kaylah Mcphee,Zuzana Zlochova
2,Kaylah Mcphee,Maddison Inglis
2,Kaylah Mcphee,Ludmilla Samsonova
2,Kaylah Mcphee,Naiktha Bains
2,Kaylah Mcphee,Eri Hozumi
2,Kaylah Mcphee,Gabriella Taylor
2,Kaylah Mcphee,Ya Hsuan Lee
1,Marie Mattel,Eleonora Molinaro
1,Marie Mattel,Emmanuelle Salas
1,Marie Mattel,Veronika Erjavec
1,Marie Mattel,Ilona Kremen
1,Marie Mattel,Tereza Mrdeza
1,Marie Mattel,Lucia Marzal Martinez
1,Marie Mattel,Anastasiya Vasylyeva
1,Marie Mattel,Salma Djoubri
1,Marie Mattel,Giulia Morlet
1,Marie Mattel,Diana Marcinkevica
1,Marie Mattel,Katharina Hering
2,Alice Robbe,Margot Yerolymos
2,Alice Robbe,Alice Tubello
2,Manon Leonard,Camilla Rosatello
1,Sonia Poveda Marsal,Georgina Garcia Perez
1,Claudia Bartolome Ortiz,Claudia Hoste Ferrer
1,Claudia Bartolome Ortiz,Irina Maria Bara
1,Mariona Perez Noguera,Cristina Bucsa
5,Alexandra Bozovic,Asia Muhammed
2,Shuyue Ma,Fang Ying Xun
2,Shuyue Ma,Bunyawi Thamchaiwat
2,Shuyue Ma,Aleksandrina Naydenova
2,Shuyue Ma,Gozal Ainitdinova
2,Shuyue Ma,Xin Yu Wang
2,Shuyue Ma,Aldila Sutjiadi
1,Taylor Russo,Ulrikke Eikeri
1,Nami Otsuka,Stephanie Nemtsova
1,Nami Otsuka,Ashley Kratzer
1,Marcella Cruz,Sophie Chang
1,Leah Luboldt,Nina Alibalic
1,Leah Luboldt,Csilla Argyelan
1,Kimberley Gintrand,Polina Monova
1,Georgia Gulin,Marina Melnikova
1,Georgia Gulin,Conny Perrin
1,Ruoyu Chen,Jessica Wacnik
1,Ruoyu Chen,Shuyue Ma
2,Yidi Yang,Meiqi Guo
2,Yidi Yang,Qiu Yu Ye
2,Yidi Yang,Hanyu Guo
2,Yidi Yang,Dabin Kim
2,Yidi Yang,Jia Qi Kang
2,Yidi Yang,Xinyu Jiang
1,Katia Monserrat De La Garza Valdez,Oceane Dodin
2,Ali Collins,Alba Carrillo Marin
2,Ali Collins,Arantxa Rus
1,Sophia Edwards,Sophie Chang
1,Sophia Edwards,Anastasija Sevastova
1,Christina Schoener,Marina Kachar
1,Alisa Deen,Anna Kalinskaya
1,Manni Zhang,Tanasha Khandpur
1,Tanasha Khandpur,Vivian Heisen
1,Fabienne Schmidt,Margarita Skryabina
1,Delisha Guttikonda,Karoline Laursen
1,Delisha Guttikonda,Kerstin Peckl
1,Delisha Guttikonda,Laetitia Pulchartova
1,Delisha Guttikonda,Constance Sibille
1,Delisha Guttikonda,Roberta Lodi Pasini
1,Delisha Guttikonda,Sofya Zhuk
1,Delisha Guttikonda,Shiho Hisamatsu
1,Delisha Guttikonda,Nina Kruijer
1,Delisha Guttikonda,Ramya Natarajan
1,Kristina Baran,Sabrina Santamaria
2,Mylene Halemai,Sara Cakarevic
2,Gabriella Da Silva Fick,Irina Ramialison
2,Gabriella Da Silva Fick,Ankita Raina
2,Gabriella Da Silva Fick,Maddison Inglis
2,Gabriella Da Silva Fick,Chihiro Muramatsu
2,Erina Hayashi,Akiko Omae
2,Erina Hayashi,Haruka Kaji
2,Erina Hayashi,Junri Namigata
2,Erina Hayashi,Isabella Shinikova
2,Erina Hayashi,Maria Lourdes Carle
2,Erina Hayashi,Mai Minokoshi
2,Erina Hayashi,Momoko Kobori
1,Natsuho Nakazawa,Magdalena Frech
1,Natsuho Nakazawa,Ling Zhang
1,Natsuho Nakazawa,Kyoka Okamura
3,Pamela Wu,Fernanda Brito
1,Alessandra Mecchi De Oliveira Silva,Gabriela Ce
1,Alessandra Mecchi De Oliveira Silva,Martina Colmegna
1,Alessandra Mecchi De Oliveira Silva,Maria Fernanda Herazo Gonzalez
1,Mariel Rosales Martinez,Paulina Cota
1,Paulina Cota,Victoria Rodriguez
1,Zanya Manola Sanchez,Nazari Urbina
3,Haley Giavara,Shelby Talcott
1,Imperia Martinez Mora,Beatriz Magdalena Flores
1,Maria Jose Hernandez Magro Quiroz,Hailey Wilcox
1,Maria Jose Hernandez Magro Quiroz,Alexandra Morozova
1,Maria Jose Hernandez Magro Quiroz,Andrea Renee Villarreal
1,Claudia Cecilia Rosas Garcia,Sabastiani Leon
1,Jenna Friedel,Zoe Gwen Scandalis
1,Jenna Friedel,Nicole Hoynaski
1,Samanta Villegas,Raffaela Alhach
1,Raffaela Alhach,Maria Gabriela Rivera Corado
1,Raffaela Alhach,Barbara Gatica
1,Raffaela Alhach,Bryn Johnson
1,Raffaela Alhach,Melisa Morales
1,Raffaela Alhach,Sydney Berlin
1,Raffaela Alhach,Paula Kania
1,Raffaela Alhach,Pauline Wuarin
1,Raffaela Alhach,Ana Sofia Sanchez
1,Raffaela Alhach,Roosh Wijesundera
2,Nikita Uberoi,Oleksandra Oliynykova
1,Karolina Jaskiewicz,Ivana Sebestova
1,Karolina Jaskiewicz,Amanda Carreras
1,Karolina Jaskiewicz,Katarina Kuzmova
1,Karolina Jaskiewicz,Nicole Gadient
1,Karolina Jaskiewicz,Isabella Kruger
1,Karolina Jaskiewicz,Kanako Morisaki
1,Karolina Jaskiewicz,Louise Wikander
1,Karolina Jaskiewicz,Nikola Tomanova
1,Karolina Jaskiewicz,Veronika Erjavec
1,Karolina Jaskiewicz,Alice Rame
1,Karolina Jaskiewicz,Daria Kuczer
1,Karolina Jaskiewicz,Gabriela Duca
1,Karolina Jaskiewicz,Carmen Schultheiss
1,Karolina Jaskiewicz,Anna Ukolova
1,Sinhee Kim,Honoka Kobayashi
1,Sinhee Kim,Hanna Chang
1,Sinhee Kim,Dabin Kim
1,Sinhee Kim,Tamara Barad Itzhaki
1,Sinhee Kim,Ji Hee Choi
1,Sinhee Kim,Chisa Hosonuma
1,Sinhee Kim,Haruna Arakawa
1,Sinhee Kim,Sang Hee Park
1,Rebeka Margareta Mertena,Julia Avdeeva
1,Rebeka Margareta Mertena,Emmanuelle Salas
1,Rebeka Margareta Mertena,Oleksandra Korashvili
1,Rebeka Margareta Mertena,Katyarina Paulenka
1,Hoda Habib,Anika Seneviratne
1,Hoda Habib,Jade Lewis
1,Hoda Habib,Sabina Sharipova
1,Hoda Habib,Veronika Stotyka
1,Caroline Furlaneto,Namie Isago
1,Caroline Furlaneto,Shelby Talcott
1,Caroline Furlaneto,Paula Cristina Goncalves
1,Meredith Roberts,Lauren Embree
1,Meredith Roberts,Alexa Graham
2,Jennifer Rosa Dourado,Diana Martynov
2,Jennifer Rosa Dourado,Despina Papamichail
2,Irys Ekani,Margaux Orange
2,Irys Ekani,Audrey Albie
1,Myriam Gheziel,Pauline Demel
1,Myriam Gheziel,Natalie Proese
1,Myriam Gheziel,Juliette Loliee
1,Myriam Gheziel,Elixane Lechemia
1,Myriam Gheziel,Carole Monnet
1,Myriam Gheziel,Lara Schmidt
1,Myriam Gheziel,Laura Schaeder
1,Khim Iglupas,Valentina Ivanov
1,Khim Iglupas,Naomi Osaka
1,Khim Iglupas,Karman Thandi
1,Khim Iglupas,Peangtarn Plipuech
2,Charmaine Shi Yi Seah,Elitsa Kostova
1,Mayka Zima,Jessy Rompies
2,Nazli Nader Redha,Sarah Mahboob Khan
1,Maram Mohamed Sharif,Ushna Suhail
1,Maram Mohamed Sharif,Anna Clarice Patrimonio
1,Maram Mohamed Sharif,Sara Amiri
3,Vitalia Stamat,Gabriela Horackova
1,Anja Draskovic,Viktoriya Petrenko
1,Anja Draskovic,Ani Amiraghyan
1,Anja Draskovic,Mariya Poduraeva
1,Anja Draskovic,Lamis Alhussein Abdel Aziz
1,Anja Draskovic,Elena Jamshidi
1,Anja Draskovic,Chantal Skamlova
1,Anja Draskovic,Yasmin Ezzat
1,Anja Draskovic,Oana Gavrila
1,Anja Draskovic,Mia Nicole Eklund
1,Anja Draskovic,Mirabelle Njoze
2,Anna Bowtell,Ellie Halbauer
1,Jennifer Timotin,Stefania Rubini
1,Jennifer Timotin,Melany Solange Krywoj
1,Jennifer Timotin,Mayar Sherif
1,Jennifer Timotin,Giada Clerici
1,Jennifer Timotin,Sinead Lohan
1,Jennifer Timotin,Linnea Malmqvist
1,Jennifer Timotin,Eva Siskova
1,Jennifer Timotin,Brenda Njuki
1,Gerda Zykute,Fatma Al Nabhani
1,Gerda Zykute,Barbara Haas
2,Paulina Bakaite,Karen Barbat
1,Dona Abo Habaga,Ema Vasic
1,Dona Abo Habaga,Margarita Lazareva
1,Dona Abo Habaga,Joelle Lilly Sophie Steur
1,Dona Abo Habaga,Barbara Haas
1,Dona Abo Habaga,Valentini Grammatikopoulou
1,Laylo Bahodyrova,Stephanie Judith Visscher
1,Laylo Bahodyrova,Ksenija Sharifova
1,Laylo Bahodyrova,Ipek Oz
1,Laylo Bahodyrova,Eliessa Vanlangendonck
1,Laylo Bahodyrova,Ekaterina Klyueva
1,Laylo Bahodyrova,Nonna Kurginyan
1,Laylo Bahodyrova,Guzal Yusupova
1,Laylo Bahodyrova,Valeriya Strakhova
1,Laylo Bahodyrova,Ayla Aksu
1,Laylo Bahodyrova,Polina Novikova
1,Laylo Bahodyrova,Ksenia Palkina
1,Laylo Bahodyrova,Tereza Martincova
1,Laylo Bahodyrova,Valeria Savinykh
3,Kamilla Rakhimova,Vitalia Diatchenko
3,Kamilla Rakhimova,Daria Kruzhkova
1,Tanysha Dissanayake,Jada Bui
1,Tanysha Dissanayake,Patricia Maria Tig
1,Tanysha Dissanayake,Helena Stevic
1,Tanysha Dissanayake,Irys Ekani
1,Tanysha Dissanayake,Eszter Meri
1,Tanysha Dissanayake,Richel Hogenkamp
1,Tanysha Dissanayake,Tatsiana Sasnouskaya
1,Tanysha Dissanayake,Margot Yerolymos
1,Tanysha Dissanayake,Solymar Colling
1,Tanysha Dissanayake,Tiffany William
1,Tanysha Dissanayake,Ellie Logotheti
1,Tanysha Dissanayake,Kirsten Andrea Weedon
1,Tanysha Dissanayake,Joanna Tomera
1,Tanysha Dissanayake,Kamilla Rakhimova
1,Tanysha Dissanayake,Franziska Sziedat
1,Tanysha Dissanayake,Chanelle Van Nguyen
1,Tanysha Dissanayake,Katsiaryna Skachkova
1,Tanysha Dissanayake,Emmanuelle De Beer
1,Tanysha Dissanayake,Marie Mettraux
1,Tanysha Dissanayake,Sandra Jamrichova
1,Tanysha Dissanayake,Amarni Banks
1,Tanysha Dissanayake,Lisa Ponomar
1,Tanysha Dissanayake,Kristina Milenkovic
1,Tanysha Dissanayake,Ana Lantigua De La Nuez
1,Tanysha Dissanayake,Karolayne Alexandre Da Rosa
1,Tanysha Dissanayake,Chiraz Bechri
1,Tanysha Dissanayake,Irene Lavino
1,Larissa Ravanini De Souza,Fernanda Labrana
1,Larissa Ravanini De Souza,Anastasia Reimchen
1,Larissa Ravanini De Souza,Raphaelle Lacasse
1,Larissa Ravanini De Souza,Paula Ormaechea
1,Larissa Ravanini De Souza,Carla Lucero
1,Evelin Taise Baziloni Gouveia,Daniela Farfan
1,Nicole De O Crispino De Souza,Harmony Tan
1,Lisa Piccinetti,Maria Titova
1,Lisa Piccinetti,Sandra Samir
1,Lisa Piccinetti,Meritxell Perera Ros
1,Lisa Piccinetti,Ylena In Albon
1,Lisa Piccinetti,Cristina Ene
1,Lisa Piccinetti,Miriana Tona
1,Lisa Piccinetti,Isabella Tcherkes Zade
1,Lisa Piccinetti,Kathinka Von Deichmann
1,Lisa Piccinetti,Georgia Brescia
1,Lisa Piccinetti,Chi Chi Scholl
3,Aurora Zantedeschi,Andreea Prisacariu
4,Ilay Yoruk,Sapfo Sakellaridi
4,Ilay Yoruk,Dia Evtimova
1,Tuana Oz,Yana Morderger
2,Aline Thommen,Astrid Wanja Brune Olsen
1,Odul Okur,Jennifer Wacker
1,Odul Okur,Joanna Carswell
1,Andrea Cetkovic,Alina Silich
2,Shaline Doreen Pipa,Sapfo Sakellaridi
1,Anastazja Rosnowska,Oleksandra Oliynykova
1,Anastazja Rosnowska,Claudia Hoste Ferrer
1,Anastazja Rosnowska,Lena Greiner
1,Anastazja Rosnowska,Daria Lodikova
1,Anastazja Rosnowska,Anna Iakovleva
1,Anastazja Rosnowska,Fanny Ostlund
1,Anastazja Rosnowska,Valentine Bacher
1,Kaitlin Staines,Miyu Kato
1,Kaitlin Staines,Olivia Rogowska
1,Kaitlin Staines,Abigail Tere Apisah
1,Kaitlin Staines,Kristie Ahn
1,Maya Jansen,Nandini Sharma
1,Kat Facey,Caitlin Whoriskey
1,Meghan Kelley,Michika Ozeki
2,Alexandra Pisareva,Karin Kennel
2,Alexandra Pisareva,Magali Kempen
1,Kristin Yordanova,Giorgie Jones
1,Kristin Yordanova,Elpida Malamou
1,Kristin Yordanova,Radka Zelnickova
1,Kristin Yordanova,Fiona Codino
1,Kristin Yordanova,Maria Kallistrou
1,Kristin Yordanova,Nermeen Shawky
1,Kristin Yordanova,Kateryna Sliusar
1,Niditra Rajmohan,Daria Nazarkina
1,Niditra Rajmohan,Vaidehi Chaudhari
1,Niditra Rajmohan,Ekaterina Nikiforova
1,Niditra Rajmohan,Jenny Duerst
1,Niditra Rajmohan,Sravya Shivani Chilakalapudi
1,Niditra Rajmohan,Martina Caregaro
1,Niditra Rajmohan,Yashika Venu
1,Niditra Rajmohan,Maria Zotova
1,Niditra Rajmohan,Sariaka Veronika Rachelle Radilofe
1,Niditra Rajmohan,Patricia Boentgen
1,Niditra Rajmohan,Zeynep Sonmez
1,Niditra Rajmohan,Natalia Orlova
1,Niditra Rajmohan,Lisa Pigato
1,Niditra Rajmohan,Barbora Matusova
1,Niditra Rajmohan,Martina Biagianti
1,Niditra Rajmohan,Melanie Klaffner
1,Niditra Rajmohan,Lexie Stevens
1,Niditra Rajmohan,Kaaviya Balasubramanian
1,Niditra Rajmohan,Pareen Shivekar
1,Niditra Rajmohan,Ritage Faizy
1,Niditra Rajmohan,Alice Gillan
1,Julieta Albornoz,Ellie Halbauer
2,Jule Niemeier,Ana Konjuh
2,Jule Niemeier,Katharina Hobgarski
2,Simona Waltert,Yuki Naito
2,Simona Waltert,Oceane Dodin
2,Simona Waltert,Leonie Kung
2,Simona Waltert,Katarzyna Kawa
2,Simona Waltert,Jesika Maleckova
2,Simona Waltert,Mayar Sherif
2,Simona Waltert,Indy De Vroome
2,Simona Waltert,Reka Luca Jani
1,Anna Maria Kalavska,Liza Lebedzeva
1,Anna Maria Kalavska,Dalila Spiteri
1,Anna Maria Kalavska,Helene Heiberg
1,Anna Maria Kalavska,Camilla Scala
1,Anna Maria Kalavska,Ludmilla Samsonova
1,Anna Maria Kalavska,Pia Konig
1,Mirea Signorini,Schena Benamar
3,Aleksandra Pitak,Julia Elbaba
1,Ekin Ercetin,Ekaterina Makarova 1996
1,Ekin Ercetin,Marina Kachar
1,Ekin Ercetin,Ekaterine Gorgodze
1,Ekin Ercetin,Lamis Alhussein Abdel Aziz
1,Ekin Ercetin,Fanny Ostlund
1,Ekin Ercetin,Petia Arshinkova
1,Zorica Spasojevic,Jana Jablonovska
1,Zorica Spasojevic,Kristina Ostojic
1,Zorica Spasojevic,Karolina Novotna
1,Zorica Spasojevic,Ana Savic
1,Zorica Spasojevic,Polina Golubovskaya
1,Bojana Markovic,Anna Siskova
1,Bojana Markovic,Csilla Argyelan
1,Bojana Markovic,Maryna Chernyshova
1,Bojana Markovic,Bianka Bekefi
1,Bojana Markovic,Malene Helgo
1,Bojana Markovic,Nina Potocnik
1,Bojana Markovic,Sofya Golubovskaya
1,Bojana Markovic,Natalia Orlova
1,Bojana Markovic,Meg Kowalski
1,Bojana Markovic,Katharina Gerlach
1,Bojana Markovic,Jada Robinson
1,Bojana Markovic,Eliessa Vanlangendonck
1,Bojana Markovic,Valentyna Ivakhnenko
1,Bojana Markovic,Katharina Hobgarski
1,Bojana Markovic,Audrey Albie
1,Bojana Markovic,Anna Makhorkina
1,Bojana Markovic,Camilla Scala
1,Bojana Markovic,Tereza Mrdeza
1,Bojana Markovic,Anastasia Evgenyevna Nefedova
1,Bojana Markovic,Sofia Shapatava
